created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-02T04:09:54Z,1598529868605571e3,1598529868605571073,"@NewUnion76 Oh come on little Fashie, I'm talking about your brothers in Russia

I know this is a hard realization, to know your little experiment in Russian fascism will soon come to a sudden, violent end

But it's ok

My brother in Christ I am here to receive you with forgiveness",FALSE,282,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598529053392339e3,1598529053392338944,1559253554,1559253554,NewUnion76,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@NewUnion76 Oh come on little Fashie, I'm talking about your brothers in Russia

I know this is a hard realization, to know your little experiment in Russian fascism will soon come to a sudden, violent end

But it's ok

My brother in Christ I am here to receive you with forgiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:54Z,1598529866948755500,1598529866948755456,".@Bundeskanzler has been accused of making the same [dependency on Russia] mistake again: seeking to make his country economically overdependent on autocracy. In this case, Berlin is in danger of getting hooked on China as a market for German exports.   

https://t.co/K8fvym3xsw",FALSE,279,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,".@Bundeskanzler has been accused of making the same [dependency on Russia] mistake again: seeking to make his country economically overdependent on autocracy. In this case, Berlin is in danger of getting hooked on China as a market for German exports.   

https://t.co/K8fvym3xsw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:52Z,1598529858476605400,1598529858476605440,"48,500-year-old zombie virus revived by scientists in Russia. https://t.co/fDdBU21aiQ",FALSE,61,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"48,500-year-old zombie virus revived by scientists in Russia. https://t.co/fDdBU21aiQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:46Z,1598529833482559500,1598529833482559488,@mainecoonmommy @Sky_Lee_1 @SenTedCruz @LindseyGrahamSC @SenRickScott Because decimating our military would be in Russia's favor smh,FALSE,132,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598514086798508e3,1598514086798508032,3101813376,3101813376,mainecoonmommy,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@mainecoonmommy @Sky_Lee_1 @SenTedCruz @LindseyGrahamSC @SenRickScott Because decimating our military would be in Russia's favor smh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:45Z,1598529829476892700,1598529829476892672,@sakufighta @roseberrycreek @beck_jea @JamesBradleyCA @elonmusk Russia’s neighbors literally beg for NATO membership. I wonder why,FALSE,130,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598425688562086e3,1598425688562085888,1545869333213040600,1545869333213040641,sakufighta,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@sakufighta @roseberrycreek @beck_jea @JamesBradleyCA @elonmusk Russia’s neighbors literally beg for NATO membership. I wonder why,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:44Z,1598529825836355600,1598529825836355584,"@mamaremma @fasc1nate You do realize that saying Russia has an interesting dance group isn't an endorsement of Putin's government, right?",FALSE,137,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598390039733751800,1598390039733751809,1334314887116284e3,1334314887116283904,mamaremma,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@mamaremma @fasc1nate You do realize that saying Russia has an interesting dance group isn't an endorsement of Putin's government, right?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:41Z,1598529813899137e3,1598529813899137024,"@EmbassyofRussia @mfa_russia @PMSimferopol @RussianEmbassy @RusConsCapetown @diplomacy_sa @SABCNews @RusEmbUSA @MauriceSchleepe @EmbRusBotswana @v_tretyakov (Nature of HISTORICAL RUNDER IS CREATED). A person who is said to have the best influence on humanistic thought, compassion, altruism, love for people reveals his true nature. GREAT.",FALSE,339,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597944679362080800,1597944679362080769,706646642,706646642,EmbassyofRussia,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@EmbassyofRussia @mfa_russia @PMSimferopol @RussianEmbassy @RusConsCapetown @diplomacy_sa @SABCNews @RusEmbUSA @MauriceSchleepe @EmbRusBotswana @v_tretyakov (Nature of HISTORICAL RUNDER IS CREATED). A person who is said to have the best influence on humanistic thought, compassion, altruism, love for people reveals his true nature. GREAT.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:39Z,1598529804000706600,1598529804000706560,@AP EU Clamping down on how they fund the war in Ukraine for Mother Russia.,FALSE,75,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598528410308984800,1598528410308984832,51241574,51241574,AP,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@AP EU Clamping down on how they fund the war in Ukraine for Mother Russia.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:38Z,1.5985298020630241e+18,1598529802063024128,"@radwankassem601 @SWagenknecht You mean Russia could have been great country. Misplaced pride and arrogance since the time of the Tsars meant innovation was never a priority. Simply a (mostly) commodities nation, in this case wanting to steal the vast gas fields in Ukraine. So no, Russia is not a great country",FALSE,311,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597950587349631e3,1597950587349630976,3077018914,3077018914,radwankassem601,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@radwankassem601 @SWagenknecht You mean Russia could have been great country. Misplaced pride and arrogance since the time of the Tsars meant innovation was never a priority. Simply a (mostly) commodities nation, in this case wanting to steal the vast gas fields in Ukraine. So no, Russia is not a great country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:34Z,1598529785659023400,1598529785659023360,"@MiaFarrow God bless the Ukraine and all who aid you. 
And FREEDOM AND HUMAN RIGHTS IS SPREADING. RUSSIA..
IRAN..CHINA 
DON'T STOP
TILL YOU GET FREEDOM &amp;
HUMAN RIGHTS. 
THERE IS A SEA CHANGE .
And after that we will all have to work together to save our planet 
PEACE &amp; LOVE",FALSE,282,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1521615977431150600,1521615977431150592,33235771,33235771,MiaFarrow,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@MiaFarrow God bless the Ukraine and all who aid you. 
And FREEDOM AND HUMAN RIGHTS IS SPREADING. RUSSIA..
IRAN..CHINA 
DON'T STOP
TILL YOU GET FREEDOM &amp;
HUMAN RIGHTS. 
THERE IS A SEA CHANGE .
And after that we will all have to work together to save our planet 
PEACE &amp; LOVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:29Z,1598529763932528600,1598529763932528641,"Pentagon eyes major expansion of Ukraine military training
#Ukraine #UkraineConflict #Russia #NATO #Europe #UnitedStates #Geopolitics #InternationalAffairs #ForeignPolicy 
https://t.co/8HXX0FLe3G",FALSE,195,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"Pentagon eyes major expansion of Ukraine military training
#Ukraine #UkraineConflict #Russia #NATO #Europe #UnitedStates #Geopolitics #InternationalAffairs #ForeignPolicy 
https://t.co/8HXX0FLe3G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:27Z,1598529756915302400,1598529756915302402,"@GeorgePapa19 And if you wouldn’t have blabbed to an Australian in a London bar that the 
Trump campaign was getting assistance from Russia, there wouldn’t have been an investigation and Mueller Report. 

https://t.co/4dt3NVlLcQ",FALSE,228,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598478967128088600,1598478967128088576,850507814023942100,850507814023942144,GeorgePapa19,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"@GeorgePapa19 And if you wouldn’t have blabbed to an Australian in a London bar that the 
Trump campaign was getting assistance from Russia, there wouldn’t have been an investigation and Mueller Report. 

https://t.co/4dt3NVlLcQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:26Z,1598529749957378e3,1598529749957378049,@matthewdmarsden Trump was clouding with Russia.,FALSE,48,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598211067271778300,1598211067271778304,3530136020,3530136020,matthewdmarsden,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@matthewdmarsden Trump was clouding with Russia.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:26Z,1598529749197983700,1598529749197983744,"According to Biden the economy is blooming,Russia is loosing,everything around oil,gas and electricity is Putin's fault,but if you stop listening to the lying media another picture arise",FALSE,186,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"According to Biden the economy is blooming,Russia is loosing,everything around oil,gas and electricity is Putin's fault,but if you stop listening to the lying media another picture arise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:24Z,1598529740670996500,1598529740670996480,"NATO pledged more weapon and infrastructure repair support for Ukraine
#Zaporizhia #Ukraine #Russia #Crimea #Chechnya
https://t.co/QFe4LaFONC",FALSE,141,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"NATO pledged more weapon and infrastructure repair support for Ukraine
#Zaporizhia #Ukraine #Russia #Crimea #Chechnya
https://t.co/QFe4LaFONC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:20Z,1598529726724903e3,1598529726724902912,"Two #Russian dissidents defected from Russia before being deployed to #Ukraine. After a 5-day journey to Alaska, they now await the result of their asylum claim in the #US.

https://t.co/vzI6PXyIE5",FALSE,197,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"Two #Russian dissidents defected from Russia before being deployed to #Ukraine. After a 5-day journey to Alaska, they now await the result of their asylum claim in the #US.

https://t.co/vzI6PXyIE5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:20Z,1598529726179483600,1598529726179483649,"@dennisitoooo @rabonaboner @Son_of_Dundee @RightWingWatch Lolol. Suuuuure. 
It is pretty well established at this point, that Russia is invading Ukraine, because Russia is a fascist imperialist state",FALSE,199,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598496016042688500,1598496016042688512,1553080988095225900,1553080988095225856,dennisitoooo,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@dennisitoooo @rabonaboner @Son_of_Dundee @RightWingWatch Lolol. Suuuuure. 
It is pretty well established at this point, that Russia is invading Ukraine, because Russia is a fascist imperialist state",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:17Z,1598529712015351800,1598529712015351809,@FoxNews Russia colluder and election denier. He deserved it. He will be working @dunkindonuts with @brianstelter @ChrisCillizza,FALSE,128,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598508513097126e3,1598508513097125891,1367531,1367531,FoxNews,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@FoxNews Russia colluder and election denier. He deserved it. He will be working @dunkindonuts with @brianstelter @ChrisCillizza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:13Z,1598529696186208300,1598529696186208258,"I serve the Trump/Russia go away not separate, you're done with some chain on Fiji",FALSE,82,,,"<a href=""https://www.youtube.com/channel/UCtVON_3IxCv6kDkxtA9Mn8Q?"" rel=""nofollow"">Jerm Werm</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"I serve the Trump/Russia go away not separate, you're done with some chain on Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:13Z,1598529694751936500,1598529694751936512,"@DailyLoud Man bloodline be careful @obj hella these things been crazy carrying billionaires. Granted they were from @russia but if they'll let billionaires die, they'll Def let you go. Esp bc.. well you know...",FALSE,211,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598528631810187300,1598528631810187264,452540168,452540168,DailyLoud,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@DailyLoud Man bloodline be careful @obj hella these things been crazy carrying billionaires. Granted they were from @russia but if they'll let billionaires die, they'll Def let you go. Esp bc.. well you know...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:11Z,1598529687541940200,1598529687541940224,"US President Joe Biden said he's ready to speak with Russian President Vladimir Putin if he shows an interest in ending the Ukraine war, and only in consultation with NATO allies.

Will Putin accept US president as mediator for solve the issue of war?

#Russia #UkraineRussiaWar️",FALSE,279,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"US President Joe Biden said he's ready to speak with Russian President Vladimir Putin if he shows an interest in ending the Ukraine war, and only in consultation with NATO allies.

Will Putin accept US president as mediator for solve the issue of war?

#Russia #UkraineRussiaWar️",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:11Z,1598529686833074200,1598529686833074176,"@Illyria2016 @OwenBenjaminRep @MarkHamill I'm not believing Biden, dumbass. I believe the people. You javent shown anything that justifies Russia targeting civilian infrastructure. Why you're defending Russias slaughtering of innocents is beyond me. (And I count russias own soldiers as innocents)",FALSE,297,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598520396101320700,1598520396101320704,780593934900666400,780593934900666370,Illyria2016,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@Illyria2016 @OwenBenjaminRep @MarkHamill I'm not believing Biden, dumbass. I believe the people. You javent shown anything that justifies Russia targeting civilian infrastructure. Why you're defending Russias slaughtering of innocents is beyond me. (And I count russias own soldiers as innocents)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:10Z,1598529682328223700,1598529682328223745,@rusembitaly Ukraine. Made in Russia!: https://t.co/JJnk7AgUHZ,FALSE,38,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597619444335145e3,1597619444335144960,508588196,508588196,rusembitaly,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,@rusembitaly Ukraine. Made in Russia!: https://t.co/JJnk7AgUHZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:08Z,1598529676389089300,1598529676389089280,@Jsarlat Or delivered to Russia in missile .,FALSE,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",159852927223006e4,1598529272230060034,138822590,138822590,Jsarlat,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@Jsarlat Or delivered to Russia in missile .,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:07Z,1598529669527228400,1598529669527228417,"@candido_tara @melaniejoly @DmytroKuleba t is worse than that , with one hand give money 💰 to Russia allies and with the other pretend to help Ukraine 🇺🇦.  Explain please @CanadaFP @CanadayOEA @efwilliams1 @melaniejoly   Canada 🇨🇦 keep sending money 💰 to corrupt regimes with out any guaranty . https://t.co/Cru81ApTH0",FALSE,294,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598513121693692e3,1598513121693691906,708412649453654e3,708412649453654016,candido_tara,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"@candido_tara @melaniejoly @DmytroKuleba t is worse than that , with one hand give money 💰 to Russia allies and with the other pretend to help Ukraine 🇺🇦.  Explain please @CanadaFP @CanadayOEA @efwilliams1 @melaniejoly   Canada 🇨🇦 keep sending money 💰 to corrupt regimes with out any guaranty . https://t.co/Cru81ApTH0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:09:00Z,1598529640397787100,1598529640397787136,"Leaders of US and France present united front to hold Russia to account, and EU reaches tentative deal on oil price cap aimed at starving Moscow of resources as fighting in Ukraine enters its 282nd day 

Follow our live coverage:👇 https://t.co/cqNhjfhwMG",FALSE,230,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,en,FALSE,NA,NA,,"Leaders of US and France present united front to hold Russia to account, and EU reaches tentative deal on oil price cap aimed at starving Moscow of resources as fighting in Ukraine enters its 282nd day 

Follow our live coverage:👇 https://t.co/cqNhjfhwMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:59Z,1598529638845644800,1598529638845644801,"@POTUS Inflation,National debt 31,390,000,000,000,                         
Education behind far to many other Nations for all the money we spend. China,Iran,Russia,North Korea Hot spots. Strategic Oil Reserves looted,Border crossings illegal,for starters.",FALSE,256,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,1349149096909668400,1349149096909668363,POTUS,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@POTUS Inflation,National debt 31,390,000,000,000,                         
Education behind far to many other Nations for all the money we spend. China,Iran,Russia,North Korea Hot spots. Strategic Oil Reserves looted,Border crossings illegal,for starters.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:53Z,1598529610743832600,1598529610743832576,https://t.co/24kbKZxkqs These Russian imbeciles are an embarrassment to the entire world. Pathetic and Ridiculous!,FALSE,114,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,https://t.co/24kbKZxkqs These Russian imbeciles are an embarrassment to the entire world. Pathetic and Ridiculous!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:52Z,1598529608659378200,1598529608659378179,"@CNN The won’t fight Russia, but will attack Twitter. #EuropeanUnion",FALSE,68,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598225430603075600,1598225430603075584,759251,759251,CNN,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@CNN The won’t fight Russia, but will attack Twitter. #EuropeanUnion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:52Z,1598529607015202800,1598529607015202816,"@GeorgePapa19 Lol no we wouldnt, you have absolutely no idea it we would. If Russia didn’t have a connection to social media, we never would’ve had trump",FALSE,153,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598478967128088600,1598478967128088576,850507814023942100,850507814023942144,GeorgePapa19,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@GeorgePapa19 Lol no we wouldnt, you have absolutely no idea it we would. If Russia didn’t have a connection to social media, we never would’ve had trump",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:49Z,1598529597603254300,1598529597603254274,"@JustinKellyOTT @SamHarp65562239 @JoeBlfsplk @KyivIndependent Russia can't have a culture problem, when it has absolutely no culture of its own. That's the thing. And Russia already exports angry poor people, with this regime especially, that's why we should close down borders to anyone who is neutral or pro putinist style regime.",FALSE,332,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598488702145237e3,1598488702145236993,66052632,66052632,JustinKellyOTT,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"@JustinKellyOTT @SamHarp65562239 @JoeBlfsplk @KyivIndependent Russia can't have a culture problem, when it has absolutely no culture of its own. That's the thing. And Russia already exports angry poor people, with this regime especially, that's why we should close down borders to anyone who is neutral or pro putinist style regime.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:48Z,1598529591580426200,1598529591580426240,"They are grabbing all of the cannabis markets nothing else stop trying to figure it out , Canada, Green New Dealers Newsom Biden, obviously not Russia, or possibly definitely Russia Trade union Cresco Chicago intrastate Cali Florida marihuana, marijuana very important difference",FALSE,279,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"They are grabbing all of the cannabis markets nothing else stop trying to figure it out , Canada, Green New Dealers Newsom Biden, obviously not Russia, or possibly definitely Russia Trade union Cresco Chicago intrastate Cali Florida marihuana, marijuana very important difference",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:35Z,1598529536806764500,1598529536806764547,"Russia is discussing a possible ""gas union"" with Kazakhstan and Uzbekistan to support shipments between the three countries and to other energy buyers, including China, Russian Deputy Prime Minister Alexander Novak said on Tuesday.",FALSE,231,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598529533220642800,1598529533220642816,71757364,71757364,wastreets,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,"Russia is discussing a possible ""gas union"" with Kazakhstan and Uzbekistan to support shipments between the three countries and to other energy buyers, including China, Russian Deputy Prime Minister Alexander Novak said on Tuesday.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:33Z,1598529530511036400,1598529530511036417,"@MoscowTimes @IntelCrab Erase Putin #ErasePutin
#Russia is a terrorist state. https://t.co/jnmLPxdC2C",FALSE,77,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598527820191436800,1598527820191436800,19527964,19527964,MoscowTimes,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"@MoscowTimes @IntelCrab Erase Putin #ErasePutin
#Russia is a terrorist state. https://t.co/jnmLPxdC2C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:31Z,159852951979887e4,1598529519798870016,Biden and Macron Say Russia Must Leave Ukraine for War to End  https://t.co/Rxcc5Qoakb,FALSE,86,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,Biden and Macron Say Russia Must Leave Ukraine for War to End  https://t.co/Rxcc5Qoakb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:28Z,1598529507924885500,1598529507924885504,"So we could afford to send loads of money &amp; equipment to Ukraine, but can't afford to upgrade our tanks &amp; most of our equipment
Let's hope we don't get invaded by Russia then as we have made an enemy of them!

Army cannot afford to replace ageing tanks https://t.co/JLClwm8QJB",FALSE,284,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"So we could afford to send loads of money &amp; equipment to Ukraine, but can't afford to upgrade our tanks &amp; most of our equipment
Let's hope we don't get invaded by Russia then as we have made an enemy of them!

Army cannot afford to replace ageing tanks https://t.co/JLClwm8QJB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:26Z,1598529500907966500,1598529500907966464,@TheStudyofWar Russia is evil. God only excepts forgiveness.,FALSE,60,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",159852224196864e4,1598522241968640000,71298686,71298686,TheStudyofWar,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,NA,NA,,@TheStudyofWar Russia is evil. God only excepts forgiveness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:23Z,1598529488467402800,1598529488467402752,"Biden, Macron vow unity on Ukraine, promise to hold Russia accountable https://t.co/5OlDeiPVYU via @FRANCE24",FALSE,108,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"Biden, Macron vow unity on Ukraine, promise to hold Russia accountable https://t.co/5OlDeiPVYU via @FRANCE24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:13Z,1598529442887901200,1598529442887901185,"“The goal has been announced to defeat Russia on the battlefield or even destroy Russia,” Russia’s foreign minister Sergey Lavrov said on Thursday. 

Remember that Russia's nuclear doctrine allows for a nuclear strike when the very existence of the Russian state is threatened"". https://t.co/JYOZjKUaQ8",FALSE,278,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,"“The goal has been announced to defeat Russia on the battlefield or even destroy Russia,” Russia’s foreign minister Sergey Lavrov said on Thursday. 

Remember that Russia's nuclear doctrine allows for a nuclear strike when the very existence of the Russian state is threatened"". https://t.co/JYOZjKUaQ8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:11Z,1598529437427011600,1598529437427011584,The President nominated him Ambassador to Russia https://t.co/IqNiIQUGVK,FALSE,72,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,NA,NA,,The President nominated him Ambassador to Russia https://t.co/IqNiIQUGVK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
