created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-02T03:52:50Z,1598525571423940600,1598525571423940600,"@AudreyJ29699857 @BarkJack_ I’ve been watching this from a distance, and I’m wondering if there’s more to all this anti-Royal anger than Harry and Meghan.
There have been a few things over the last year or two that have made me suspect foreign interference—Russia???
1/",FALSE,269,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598380720573284400,1598380720573284400,1323270024618979300,1323270024618979300,AudreyJ29699857,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@AudreyJ29699857 @BarkJack_ I’ve been watching this from a distance, and I’m wondering if there’s more to all this anti-Royal anger than Harry and Meghan.
There have been a few things over the last year or two that have made me suspect foreign interference—Russia???
1/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:48Z,1598525563387318300,1598525563387318300,"@2ndlastchance I knew about the whole FTX scandal, but why else would the Democrats accuse Russia, Russia, Russia of everything including interfering in our elections?  They accused Trump of being a Russian asset.  They accused Russia of wanting nuclear war when that was never the case.",FALSE,287,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598384772681801700,1598384772681801700,836358064693473300,836358064693473300,2ndlastchance,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@2ndlastchance I knew about the whole FTX scandal, but why else would the Democrats accuse Russia, Russia, Russia of everything including interfering in our elections?  They accused Trump of being a Russian asset.  They accused Russia of wanting nuclear war when that was never the case.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:48Z,1598525563236503600,1598525563236503600,@SheenaGreitens The so-called zero COVID policy in China is targeted at elevating Western inflation as a passive-aggressive support for the Chinese/Russia project.  Think I'm crazy - mark my words and think about it. 🧐,FALSE,218,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598332083855827e3,1598332083855827e3,4750866546,4750866546,SheenaGreitens,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@SheenaGreitens The so-called zero COVID policy in China is targeted at elevating Western inflation as a passive-aggressive support for the Chinese/Russia project.  Think I'm crazy - mark my words and think about it. 🧐,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:45Z,1598525550833930200,1598525550833930200,"@gariworldwide @FOXSoccer @USMNT @Antonee_Jedi The people of most countries are good people who are just trying to get by, feed and clothe  their families,  and have a decent life. If we can remember that, maybe we can demolish war. The people of Iran, Russia,Palestine l, Israel, China never did anything to me. W",FALSE,314,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598168203167162400,1598168203167162400,123116151,123116151,gariworldwide,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@gariworldwide @FOXSoccer @USMNT @Antonee_Jedi The people of most countries are good people who are just trying to get by, feed and clothe  their families,  and have a decent life. If we can remember that, maybe we can demolish war. The people of Iran, Russia,Palestine l, Israel, China never did anything to me. W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:43Z,1598525543321899e3,1598525543321899e3,"@Maks_NAFO_FELLA Russia and NATO are at war? I didn't realize. Well, here's the score:

Russia has lost 89,000 men, 2,900 tanks, 5,900 armored personnel carriers, 280 airplanes, 260 helicopters, and 16 warships. 

NATO hasn't even arrived yet.",FALSE,243,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598296341310222300,1598296341310222300,1190347566757695500,1190347566757695500,Maks_NAFO_FELLA,NA,NA,NA,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,NA,"@Maks_NAFO_FELLA Russia and NATO are at war? I didn't realize. Well, here's the score:

Russia has lost 89,000 men, 2,900 tanks, 5,900 armored personnel carriers, 280 airplanes, 260 helicopters, and 16 warships. 

NATO hasn't even arrived yet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:28Z,1598525479115374600,1598525479115374600,@joncoopertweets @jglennon1 why not send them to Russia forever?,FALSE,64,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598447291484237800,1598447291484237800,27493883,27493883,joncoopertweets,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@joncoopertweets @jglennon1 why not send them to Russia forever?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:23Z,1598525458597150700,1598525458597150700,@EmbassyofRussia @mfa_russia @PMSimferopol @RusEmbUSA @diplomacy_sa @SABCNews @georgegalloway @RusConsCapetown @RussianEmbassyC @v_tretyakov @Amb_Ulyanov They are going to bleed the federation dry with some army surplus.,FALSE,220,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598243121841987600,1598243121841987600,706646642,706646642,EmbassyofRussia,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@EmbassyofRussia @mfa_russia @PMSimferopol @RusEmbUSA @diplomacy_sa @SABCNews @georgegalloway @RusConsCapetown @RussianEmbassyC @v_tretyakov @Amb_Ulyanov They are going to bleed the federation dry with some army surplus.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:17Z,1598525433808507e3,1598525433808507e3,"@oleksabublik @UyRafiC @washingtonpost If you're so smart, explain to me why your country doesn't have that many military bases around the world. With so many military bases in the American empire do you still think that Russia is a threat to the US? https://t.co/pbOqUm5moO",FALSE,250,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598522078088470500,1598522078088470500,20327222,20327222,oleksabublik,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,NA,"@oleksabublik @UyRafiC @washingtonpost If you're so smart, explain to me why your country doesn't have that many military bases around the world. With so many military bases in the American empire do you still think that Russia is a threat to the US? https://t.co/pbOqUm5moO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:15Z,1598525428142055400,1598525428142055400,"One of Russia’s most significant retreats on the horizon | 9 News Australia
#Canada #Germany #America #Ukraine
https://t.co/3h8cCa1DSW",FALSE,134,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,NA,"One of Russia’s most significant retreats on the horizon | 9 News Australia
#Canada #Germany #America #Ukraine
https://t.co/3h8cCa1DSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:12Z,1598525413269115e3,1598525413269115e3,Europe security meeting opens with condemnation of Russia's war and ban on Lavrov https://t.co/wph8y2igHC,FALSE,105,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,NA,Europe security meeting opens with condemnation of Russia's war and ban on Lavrov https://t.co/wph8y2igHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:07Z,1598525392259674e3,1598525392259674e3,@GSKStrategy @RusEmbUSA @mfa_russia @StateDept @nytimes @WSJ @business @thehill @CSIS @ShaolinTom @FoxNews @AP you really think you're scared of The Hag?😂😂,FALSE,155,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598445904985571300,1598445904985571300,166484062,166484062,GSKStrategy,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@GSKStrategy @RusEmbUSA @mfa_russia @StateDept @nytimes @WSJ @business @thehill @CSIS @ShaolinTom @FoxNews @AP you really think you're scared of The Hag?😂😂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:02Z,1598525373356150800,1598525373356150800,"Russian FM: US, NATO directly involved in Ukraine conflict 

#russia #news

https://t.co/JNoRnevcE6",FALSE,99,NA,NA,"<a href=""https://t.me/women_shop"" rel=""nofollow"">pfff_shop</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,NA,"Russian FM: US, NATO directly involved in Ukraine conflict 

#russia #news

https://t.co/JNoRnevcE6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:01Z,1598525369455362e3,1598525369455362e3,@SpencerGuard @POTUS @CNN How about honouring the agreement with the Ukraine the USA agreed? The Budapest agreement. Why do you need to meet Putin to tell him to withdraw his troops from Ukraine? Putin and Russia can commit genocide with no consequences? A new low world order created by indecisiveness.,FALSE,303,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",159840276575121e4,159840276575121e4,792054557501038600,792054557501038600,SpencerGuard,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@SpencerGuard @POTUS @CNN How about honouring the agreement with the Ukraine the USA agreed? The Budapest agreement. Why do you need to meet Putin to tell him to withdraw his troops from Ukraine? Putin and Russia can commit genocide with no consequences? A new low world order created by indecisiveness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:52:01Z,1598525366150508500,1598525366150508500,"@elinaribakova Oil price caps will destroy Europe, which is already on its last legs because of thoughtless European sanctions on Russia.

Russia doesn't need Europe. Europe needs Russia.

https://t.co/pxBw4IkleC",FALSE,212,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598115465422786600,1598115465422786600,297646849,297646849,elinaribakova,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,NA,"@elinaribakova Oil price caps will destroy Europe, which is already on its last legs because of thoughtless European sanctions on Russia.

Russia doesn't need Europe. Europe needs Russia.

https://t.co/pxBw4IkleC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:59Z,1598525359963750400,1598525359963750400,"@Nanenox @deprogrammer00 @RussianEmbassy @NATO @mfa_russia @AmbasadaRusije @MFASerbia @SRBinUK @nytimes @BBCWorld @SkyNews @guardianworld @MailOnline Ukraine first - Latvia, Estonia never gave up Nazi ideology - first them - than the rest / Russia included!
Actions of publicly posted videos of Nazis actions in Ukraine - they are priority - Ukraine denazification is MUST!",FALSE,373,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598523814144798700,1598523814144798700,2257075921,2257075921,Nanenox,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@Nanenox @deprogrammer00 @RussianEmbassy @NATO @mfa_russia @AmbasadaRusije @MFASerbia @SRBinUK @nytimes @BBCWorld @SkyNews @guardianworld @MailOnline Ukraine first - Latvia, Estonia never gave up Nazi ideology - first them - than the rest / Russia included!
Actions of publicly posted videos of Nazis actions in Ukraine - they are priority - Ukraine denazification is MUST!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:56Z,1598525347808411600,1598525347808411600,"@Ilya_Elante @sakufighta @beck_jea @JamesBradleyCA @elonmusk Nato has always been aggresive to russia, ukraine shares the most important border russia has, the carpathian mountains in ukraien are the only natural barrier that make moscow defensible to an attack from europe, also threatening their most important naval bases in the black sea",FALSE,341,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598495328247873500,1598495328247873500,2842164124,2842164124,Ilya_Elante,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@Ilya_Elante @sakufighta @beck_jea @JamesBradleyCA @elonmusk Nato has always been aggresive to russia, ukraine shares the most important border russia has, the carpathian mountains in ukraien are the only natural barrier that make moscow defensible to an attack from europe, also threatening their most important naval bases in the black sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:56Z,1.5985253447256801e+18,1.5985253447256801e+18,"@McFaul We got Russian people who fled mobilization and are protesting against Putin, plus the whole world against Russian terrorists. Russia made the biggest mistake in their history. Putin’s mistake was undermining the power of internet, as he thought he could brainwash people.",FALSE,280,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.5982160475506401e+18,1.5982160475506401e+18,454099919,454099919,McFaul,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@McFaul We got Russian people who fled mobilization and are protesting against Putin, plus the whole world against Russian terrorists. Russia made the biggest mistake in their history. Putin’s mistake was undermining the power of internet, as he thought he could brainwash people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:54Z,159852533720943e4,159852533720943e4,@mfa_russia @Culture_RF @RCCUSA @UNESCO @unesco_russia @cultrf @RusEmbUSA @RusMission_EU @StateDept @RusBotschaft @AmbRusFrance did putin fall down the stairs and crap his pants again?,FALSE,184,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597942446700515300,1597942446700515300,255471924,255471924,mfa_russia,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@mfa_russia @Culture_RF @RCCUSA @UNESCO @unesco_russia @cultrf @RusEmbUSA @RusMission_EU @StateDept @RusBotschaft @AmbRusFrance did putin fall down the stairs and crap his pants again?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:53Z,1598525333531414500,1598525333531414500,"@SenWarren Sorry, maybe for you constitutional deniers but for us freedom loving, constitutional lovers it isn't legal. Move to Russia or China and the Supreme leader may grant you your wish.",FALSE,191,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598466496547942400,1598466496547942400,970207298,970207298,SenWarren,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,"@SenWarren Sorry, maybe for you constitutional deniers but for us freedom loving, constitutional lovers it isn't legal. Move to Russia or China and the Supreme leader may grant you your wish.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:53Z,1598525332562346e3,1598525332562346e3,"@SwampGhost22 Germany, 1914-1942; Russia, 1917-1941.",FALSE,52,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598523961255641e3,1598523961255641e3,1503283976382955500,1503283976382955500,SwampGhost22,NA,NA,NA,NA,FALSE,0,3,FALSE,FALSE,NA,en,NA,NA,NA,"@SwampGhost22 Germany, 1914-1942; Russia, 1917-1941.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:52Z,1598525331765612500,1598525331765612500,"First Myanmar-Russia Joint Anti-Terrorist Committee meeting continues for second day
https://t.co/gQ1zNnAt1f https://t.co/0laEmZLE6e",FALSE,108,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,NA,"First Myanmar-Russia Joint Anti-Terrorist Committee meeting continues for second day
https://t.co/gQ1zNnAt1f https://t.co/0laEmZLE6e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:51Z,1598525326979743700,1598525326979743700,@JamesBradleyCA @elonmusk Republicans supporting Russia will never stop being weird.,FALSE,84,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598298446066319400,1598298446066319400,1112724144427139100,1112724144427139100,JamesBradleyCA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@JamesBradleyCA @elonmusk Republicans supporting Russia will never stop being weird.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:51Z,1598525326849867800,1598525326849867800,@AkhilBha58 @AskAnshul This is just paper support 😂 actually India &amp; Israel Intel and technology sharing happens in ground level.. just like India saying we condemn Russia war in Ukraine but buying petrol from Russia so that it doesn't fall due to economy sanctions and loss.,FALSE,279,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598252883174396e3,1598252883174396e3,1542916777096904700,1542916777096904700,AkhilBha58,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@AkhilBha58 @AskAnshul This is just paper support 😂 actually India &amp; Israel Intel and technology sharing happens in ground level.. just like India saying we condemn Russia war in Ukraine but buying petrol from Russia so that it doesn't fall due to economy sanctions and loss.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T03:51:50Z,1598525323012108300,1598525323012108300,@flyblueskies Nordstroeam Russia's pipeline into Europe pipeline that he allowed to go forward something Trump sanctioned because he understood the consequences. After he removed the changes and allowed Russia to make enough money to start the assault  on Ukraine Joe blew it up,FALSE,278,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598496544449499100,1598496544449499100,38965835,38965835,flyblueskies,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,NA,@flyblueskies Nordstroeam Russia's pipeline into Europe pipeline that he allowed to go forward something Trump sanctioned because he understood the consequences. After he removed the changes and allowed Russia to make enough money to start the assault  on Ukraine Joe blew it up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
